FrameCounter,Timestamp,LedState,Stimulation,Output0,Output1,Input0,Input1,Region0G
7435,221.487264,2,0,1,0,0,0,0.0157612414987718
7437,221.520608,2,0,1,0,0,0,0.0157396600928568
7439,221.55392,2,0,1,0,0,0,0.0157004728031691
7441,221.587264,2,0,1,0,0,0,0.0157396600928568
7443,221.620576,2,0,1,0,0,0,0.0157771435873408
7445,221.65392,2,0,1,0,0,0,0.015719214550411
7447,221.687264,2,0,1,0,0,0,0.0157765756556062
7449,221.720576,2,0,1,0,0,0,0.0157464752736721
7451,221.75392,2,0,1,0,0,0,0.0157601056353026
7453,221.787264,2,0,1,0,0,0,0.0158254177847823
7455,221.820576,2,0,1,0,0,0,0.0158061081058057
7457,221.85392,2,0,1,0,0,0,0.0158021325836634
7459,221.887232,2,0,1,0,0,0,0.0157902060172367
7461,221.920576,2,0,1,0,0,0,0.0157873663585637
7463,221.95392,2,0,1,0,0,0,0.0158089477644787
7465,221.987232,2,0,1,0,0,0,0.0158725561187545
7467,222.020576,2,0,1,0,0,0,0.0158191705357016
7469,222.05392,2,0,1,0,0,0,0.0158492709176357
7471,222.087232,2,0,1,0,0,0,0.0159106075449731
7473,222.120576,2,0,1,0,0,0,0.0158810750947736
7475,222.15392,2,0,1,0,0,0,0.0159032244324232
7477,222.187232,2,0,1,0,0,0,0.0158702843918161
7479,222.220576,2,0,1,0,0,0,0.0159475231077225
7481,222.253888,2,0,1,0,0,0,0.0159196944527268
7483,222.287232,2,0,1,0,0,0,0.015963993128026
7485,222.320576,2,0,1,0,0,0,0.0159549062202723
7487,222.353888,2,0,1,0,0,0,0.0160009086907754
7489,222.387232,2,0,1,0,0,0,0.0160179466428135
7491,222.420576,2,0,1,0,0,0,0.0159901179878179
7493,222.453888,2,0,1,0,0,0,0.0160094276667945
7495,222.487232,2,0,1,0,0,0,0.0160758756797433
7497,222.520544,2,0,1,0,0,0,0.0161059760616774
7499,222.553888,2,0,1,0,0,0,0.0161156309011657
7501,222.587232,2,0,1,0,0,0,0.0161338047166731
7503,222.620544,2,0,1,0,0,0,0.0161286933310616
7505,222.653888,2,0,1,0,0,0,0.0161548181908535
