FrameCounter,Timestamp,LedState,Stimulation,Output0,Output1,Input0,Input1,Region0G
7430,275.386944,1,0,1,0,0,0,0.023320981
7432,275.420288,1,0,1,0,0,0,0.023303943
7434,275.4536,1,0,1,0,0,0,0.023301103
7436,275.486944,1,0,1,0,0,0,0.023268731
7438,275.520256,1,0,1,0,0,0,0.0231648
7440,275.5536,1,0,1,0,0,0,0.023190924
7442,275.586944,1,0,1,0,0,0,0.023203419
7444,275.620256,1,0,1,0,0,0,0.023080746
7446,275.6536,1,0,1,0,0,0,0.02309324
7448,275.686944,1,0,1,0,0,0,0.023243174
7450,275.720256,1,0,1,0,0,0,0.023231248
7452,275.7536,1,0,1,0,0,0,0.023309054
7454,275.786912,1,0,1,0,0,0,0.023332339
7456,275.820256,1,0,1,0,0,0,0.023292584
7458,275.8536,1,0,1,0,0,0,0.023228976
7460,275.886912,1,0,1,0,0,0,0.0231949
7462,275.920256,1,0,1,0,0,0,0.023303943
7464,275.9536,1,0,1,0,0,0,0.02317843
7466,275.986912,1,0,1,0,0,0,0.023068251
7468,276.020256,1,0,1,0,0,0,0.023100623
7470,276.053568,1,0,1,0,0,0,0.023136403
7472,276.086912,1,0,1,0,0,0,0.023236359
7474,276.120256,1,0,1,0,0,0,0.023182973
7476,276.153568,1,0,1,0,0,0,0.023221025
7478,276.186912,1,0,1,0,0,0,0.023358464
7480,276.220256,1,0,1,0,0,0,0.023343698
7482,276.253568,1,0,1,0,0,0,0.023267595
7484,276.286912,1,0,1,0,0,0,0.023374366
7486,276.320224,1,0,1,0,0,0,0.023438543
7488,276.353568,1,0,1,0,0,0,0.023337451
7490,276.386912,1,0,1,0,0,0,0.023276114
7492,276.420224,1,0,1,0,0,0,0.023233519
7494,276.453568,1,0,1,0,0,0,0.023177862
7496,276.486912,1,0,1,0,0,0,0.023252829
7498,276.520224,1,0,1,0,0,0,0.023219889
7500,276.553568,1,0,1,0,0,0,0.023297128
7502,276.586912,1,0,1,0,0,0,0.023339155
7504,276.620224,1,0,1,0,0,0,0.023292584
7506,276.653568,1,0,1,0,0,0,0.023297128
7508,276.686912,1,0,1,0,0,0,0.023240335
7510,276.720224,1,0,1,0,0,0,0.023269299
7512,276.753568,1,0,1,0,0,0,0.023285769
7514,276.78688,1,0,1,0,0,0,0.023244878
7516,276.820224,1,0,1,0,0,0,0.023251125
7518,276.853568,1,0,1,0,0,0,0.023256805
7520,276.88688,1,0,1,0,0,0,0.023249989
7522,276.920224,1,0,1,0,0,0,0.023228408
7524,276.953536,1,0,1,0,0,0,0.023303375
7526,276.98688,1,0,1,0,0,0,0.02329372
7528,277.020224,1,0,1,0,0,0,0.023297696
7530,277.053536,1,0,1,0,0,0,0.023263052
7532,277.08688,1,0,1,0,0,0,0.023269299
7534,277.120192,1,0,1,0,0,0,0.023243174
7536,277.153536,1,0,1,0,0,0,0.023252829
7538,277.18688,1,0,1,0,0,0,0.023302239
7540,277.220192,1,0,1,0,0,0,0.023300535
7542,277.253536,1,0,1,0,0,0,0.023320413
7544,277.28688,1,0,1,0,0,0,0.023261348
7546,277.320192,1,0,1,0,0,0,0.023256237
7548,277.353536,1,0,1,0,0,0,0.023320981
7550,277.386848,1,0,1,0,0,0,0.023391972
7552,277.420192,1,0,1,0,0,0,0.023396516
7554,277.453536,1,0,1,0,0,0,0.023381182
7556,277.486848,1,0,1,0,0,0,0.023366415
7558,277.520192,1,0,1,0,0,0,0.023370391
7560,277.553536,1,0,1,0,0,0,0.023284065
7562,277.586848,1,0,1,0,0,0,0.023157416
7564,277.620192,1,0,1,0,0,0,0.023021113
7566,277.653504,1,0,1,0,0,0,0.022830288
7568,277.686848,1,0,1,0,0,0,0.022817793
7570,277.720192,1,0,1,0,0,0,0.022839943
7572,277.753504,1,0,1,0,0,0,0.02287913
7574,277.786848,1,0,1,0,0,0,0.022908662
7576,277.820192,1,0,1,0,0,0,0.022778038
7578,277.853504,1,0,1,0,0,0,0.022614474
7580,277.886848,1,0,1,0,0,0,0.022357769
7582,277.92016,1,0,1,0,0,0,0.022089705
7584,277.953504,1,0,1,0,0,0,0.022203291
